time,model,mean_reward,sd
308,steady-state,51.564359746731064,24.43510821357267
308,TD3,64.7085073719111,10.556181919801732
309,steady-state,51.69476754932675,24.47848678964315
309,TD3,65.03809803874731,10.611331538989159
310,steady-state,51.82660003564658,24.52520608699301
310,TD3,65.38479592692165,10.634500018299168
311,steady-state,51.96182682877881,24.57036132583936
311,TD3,65.70784836275581,10.67773352750359
312,steady-state,52.09542107872526,24.619873425729363
312,TD3,66.06584485026217,10.71573394584733
313,steady-state,52.22760900199304,24.667796988665927
313,TD3,66.40520191655739,10.754184683124532
314,steady-state,52.35709705800658,24.720531169940724
314,TD3,66.72963496051652,10.787364107811173
315,steady-state,52.48586020791854,24.77448505179273
315,TD3,67.0913955708973,10.836099764563672
316,steady-state,52.61104107161391,24.824299934705827
316,TD3,67.44768346216401,10.888249434562175
317,steady-state,52.73654065234917,24.865188511419337
317,TD3,67.75630198089613,10.931217267925737
318,steady-state,52.862561396920015,24.9054843764258
318,TD3,68.02645031124793,10.988482262825306
319,steady-state,52.992993908055425,24.947136495114947
319,TD3,68.31293063959004,11.005187124821589
320,steady-state,53.11792640800788,24.990021015810044
320,TD3,68.55968744690024,11.015650350919785
321,steady-state,53.239497697730684,25.031160750216316
321,TD3,68.84321177464011,11.049686453620843
322,steady-state,53.364190765258044,25.073714291169157
322,TD3,69.13400744174085,11.075616549789478
323,steady-state,53.49291561348773,25.12384249299424
323,TD3,69.43131453874098,11.12683496912982
324,steady-state,53.62636349924401,25.174642573245478
324,TD3,69.7358010264708,11.159562308927836
325,steady-state,53.75233254924465,25.219307011939293
325,TD3,70.05937165954734,11.186371080620956
326,steady-state,53.874949047685746,25.259635635716155
326,TD3,70.4201439146107,11.211977372672338
327,steady-state,54.003764394034555,25.306677704693072
327,TD3,70.73052731177366,11.215593106298186
328,steady-state,54.13741780458422,25.354999294912776
328,TD3,71.01896097503301,11.211008689871836
329,steady-state,54.270954766682486,25.40939247268793
329,TD3,71.33015340707921,11.208944878687667
330,steady-state,54.40377707944162,25.464478617367146
330,TD3,71.644065358802,11.247404454438078
331,steady-state,54.53621065565073,25.517103763619165
331,TD3,71.95906884026245,11.26805757371763
332,steady-state,54.66851158230456,25.567892905736517
332,TD3,72.230826779652,11.297917316538669
333,steady-state,54.80077513869899,25.624190656675392
333,TD3,72.50409872006908,11.328286955953839
334,steady-state,54.93405815349964,25.6784221854776
334,TD3,72.77794499394784,11.332228524810835
335,steady-state,55.05685610434755,25.723193548987584
335,TD3,72.99851115590167,11.343228469425185
336,steady-state,55.183155831545164,25.767196140185934
336,TD3,73.17448536384107,11.313199688081845
337,steady-state,55.306756776290676,25.810956511713577
337,TD3,73.38913668565962,11.313912815333557
338,steady-state,55.436342713868754,25.852525794902245
338,TD3,73.59778530517139,11.301495693990436
339,steady-state,55.56107880820415,25.89247435414283
339,TD3,73.79866720352041,11.32059306084304
340,steady-state,55.682313104765115,25.934989658330576
340,TD3,74.01821703872528,11.34149496261795
341,steady-state,55.80490641653814,25.97789892632982
341,TD3,74.27430622275608,11.372522680513484
342,steady-state,55.92806310431253,26.018365539117955
342,TD3,74.52621823021211,11.398900942500086
343,steady-state,56.05134086302519,26.060578010200548
343,TD3,74.80533814762504,11.429804786308212
344,steady-state,56.17742616503587,26.09850932319374
344,TD3,75.04320081054333,11.453646394679462
345,steady-state,56.30141195170189,26.13590176539423
345,TD3,75.32226245124856,11.496977861392155
346,steady-state,56.427918139702825,26.172668218214103
346,TD3,75.59418212449397,11.558908017796316
347,steady-state,56.553925970712214,26.209064770329142
347,TD3,75.86893629175887,11.627138238370701
348,steady-state,56.68134572196456,26.245408564934728
348,TD3,76.1532791143953,11.698463880734552
349,steady-state,56.80781565423157,26.28132627304798
349,TD3,76.43569454903617,11.772460665682617
350,steady-state,56.932605594402354,26.324260014649333
350,TD3,76.70089144526156,11.777019586590622
351,steady-state,57.0600024553217,26.371342549340504
351,TD3,77.00318980857351,11.783785144576536
352,steady-state,57.18406268530334,26.413428479252428
352,TD3,77.31370230720505,11.790854571959317
353,steady-state,57.30813710347846,26.45574085638632
353,TD3,77.62647254527845,11.80935298818952
354,steady-state,57.43023066814936,26.49493151508656
354,TD3,77.92637331034274,11.815591818964576
355,steady-state,57.55075342786212,26.534983223088016
355,TD3,78.20696998795762,11.809637981644658
356,steady-state,57.67544188533077,26.570648915908805
356,TD3,78.41958213988907,11.799245558873677
357,steady-state,57.79811474514524,26.60588549843057
357,TD3,78.65832948971966,11.798095673253624
358,steady-state,57.919150256256444,26.645023276470116
358,TD3,78.94206524644751,11.845453073325226
359,steady-state,58.0375954819968,26.688163650740822
359,TD3,79.19527647466204,11.871547506343415
360,steady-state,58.15441790256792,26.7261115597455
360,TD3,79.44000490160528,11.913473574556619
361,steady-state,58.26772569500534,26.759703254622824
361,TD3,79.6574878838864,11.931283426106823
362,steady-state,58.38384443818573,26.79054941342901
362,TD3,79.89179744159243,11.946420983529466
363,steady-state,58.50161236265804,26.821631981281733
363,TD3,80.07625214451936,11.949045488892379
364,steady-state,58.620736130892524,26.85463238914623
364,TD3,80.31716980346667,11.968251926454833
365,steady-state,58.74198059547538,26.88859932542695
365,TD3,80.61611074618175,12.00500766791652
366,steady-state,58.859887507983196,26.924946592801955
366,TD3,80.88889685515608,12.01133654166835
367,steady-state,58.97920959088832,26.961024879414605
367,TD3,81.1541882004181,12.042269971016909
368,steady-state,59.09647620514117,26.995857514517528
368,TD3,81.38381132209501,12.080567700490162
369,steady-state,59.21359010035886,27.032600528479488
369,TD3,81.61196315894698,12.121818774823403
370,steady-state,59.328209197153846,27.072003533720277
370,TD3,81.8724765788557,12.17825877923602
371,steady-state,59.44538078053761,27.114714664385218
371,TD3,82.17572076903713,12.21461275357381
372,steady-state,59.557492526602644,27.156906617946785
372,TD3,82.46625218711952,12.272270288939941
373,steady-state,59.664758906777216,27.202534252652995
373,TD3,82.74607340850312,12.281891255074694
374,steady-state,59.7738214920884,27.252349508882986
374,TD3,83.02688581939509,12.326323418386016
375,steady-state,59.89009414047152,27.303200705799195
375,TD3,83.26232765875328,12.345938324424523
376,steady-state,60.00474084464119,27.352541863459898
376,TD3,83.52385247342862,12.358197144582894
377,steady-state,60.123262108074236,27.410538768426346
377,TD3,83.8035843871562,12.37306310252845
378,steady-state,60.238949729174045,27.469481638099104
378,TD3,84.09891222421608,12.42289948850309
379,steady-state,60.3590621832938,27.523417503106124
379,TD3,84.38044679066432,12.467019928169535
380,steady-state,60.48381421769588,27.582381715372655
380,TD3,84.63775150867143,12.519673645644625
381,steady-state,60.605471625067636,27.644417816835197
381,TD3,84.87194880890048,12.591831303754269
382,steady-state,60.726625979939904,27.700610216295487
382,TD3,85.15193836469201,12.646244962640752
383,steady-state,60.850715254719134,27.75389331093345
383,TD3,85.47077983168685,12.712630611873962
384,steady-state,60.974511557784,27.807718324906116
384,TD3,85.74424462226449,12.739329618031302
385,steady-state,61.10093462236453,27.855768603864473
385,TD3,85.99927276577834,12.77415647991658
386,steady-state,61.21990307558142,27.906387404907875
386,TD3,86.27959980798174,12.814765379658494
387,steady-state,61.33882278802955,27.961398487643965
387,TD3,86.54509167355694,12.814327457487922
388,steady-state,61.458892704393065,28.019536145366345
388,TD3,86.83112303871559,12.822864532944964
389,steady-state,61.57828022635899,28.073787146894016
389,TD3,87.1054660246441,12.822639107131666
390,steady-state,61.69661917505439,28.12425114903428
390,TD3,87.37489329198813,12.832648846132221
391,steady-state,61.81133242724959,28.17473835352485
391,TD3,87.6763421286701,12.840700117938733
392,steady-state,61.932727744389794,28.230565011112308
392,TD3,87.94615277001202,12.833251193807055
393,steady-state,62.04757753895881,28.285704821377067
393,TD3,88.25960004710039,12.831301874878006
394,steady-state,62.16445928636488,28.346545039767058
394,TD3,88.57432106462306,12.825562660065547
395,steady-state,62.28598081276579,28.412214147120466
395,TD3,88.85600973630721,12.823903591102587
396,steady-state,62.40739102550926,28.475458117398297
396,TD3,89.15804183823045,12.84565105233853
397,steady-state,62.52503707590515,28.539635711169847
397,TD3,89.48296007712813,12.894808814482188
398,steady-state,62.643547525591075,28.59874049565525
398,TD3,89.79735901121325,12.916933007338036
399,steady-state,62.76143530511298,28.65896682383025
399,TD3,90.11571412213412,12.937748066743152
400,steady-state,62.876025131741436,28.716895032926452
400,TD3,90.43713796559162,12.945555325215889
401,steady-state,62.985807485814114,28.771765619544457
401,TD3,90.71526937018373,12.958863076731394
402,steady-state,63.09634252264681,28.82312834925607
402,TD3,90.9934437922488,12.987312299815596
403,steady-state,63.21628363590081,28.87800451927418
403,TD3,91.25806275063889,13.010923561968967
404,steady-state,63.33682227571922,28.934983597603136
404,TD3,91.58535981711167,13.025528514434843
405,steady-state,63.45444015084857,28.991603667658314
405,TD3,91.92146752055869,13.041323057804505
406,steady-state,63.573046611035664,29.0489158394706
406,TD3,92.224606411481,13.036154597334685
407,steady-state,63.69373597367227,29.108563767022194
407,TD3,92.51303061354726,13.026273376219702
408,steady-state,63.81424955623778,29.163200274921522
408,TD3,92.78698447393658,13.042722966832725
409,steady-state,63.932327013855755,29.215389541361777
409,TD3,93.07184880008829,13.06224555077407
410,steady-state,64.05740926506917,29.270998342379308
410,TD3,93.38410394734709,13.103051074471038
411,steady-state,64.17930588863165,29.324277321290293
411,TD3,93.69330911447835,13.138286780740284
412,steady-state,64.3041165959204,29.38378697834487
412,TD3,93.96656547296563,13.18086616411774
413,steady-state,64.43391344196355,29.44449431502317
413,TD3,94.26386232798075,13.201299728311987
414,steady-state,64.56429993617219,29.513337223587683
414,TD3,94.55669932408196,13.227192475248357
415,steady-state,64.68899413753499,29.58113789150426
415,TD3,94.821040223033,13.232410116079333
416,steady-state,64.81016609173504,29.648319745781695
416,TD3,95.06948613465319,13.236379519396468
417,steady-state,64.93317690237225,29.714789592136277
417,TD3,95.31294802607292,13.222362661413877
418,steady-state,65.05276636233422,29.77982089658336
418,TD3,95.57619634248586,13.208579498741603
419,steady-state,65.1711215665467,29.84507913722449
419,TD3,95.82099755998854,13.189221314077606
420,steady-state,65.28833137971549,29.905043484462865
420,TD3,96.04545255852156,13.18593859607456
421,steady-state,65.4001570445971,29.961734621037646
421,TD3,96.26901788711825,13.18508062300713
422,steady-state,65.51294344931674,30.017823054788344
422,TD3,96.49416725173407,13.208272828658561
423,steady-state,65.63279914920442,30.077144960991024
423,TD3,96.74883187192916,13.225722829717917
424,steady-state,65.74830315801965,30.130094561082174
424,TD3,96.91684446161102,13.246036097160982
425,steady-state,65.86782893586249,30.183533648468813
425,TD3,97.11754563779641,13.2636450179356
426,steady-state,65.98711250212648,30.23632395445251
426,TD3,97.32180387706141,13.322231852752257
427,steady-state,66.10273200468454,30.287114914331227
427,TD3,97.56339025691851,13.348743462680108
428,steady-state,66.21687200077466,30.34268538712615
428,TD3,97.85776764731878,13.388152871906865
429,steady-state,66.3315914140363,30.393411653485167
429,TD3,98.15531450343768,13.441459664443164
430,steady-state,66.44871819933324,30.439171702848068
430,TD3,98.48486290028643,13.479157511001105
431,steady-state,66.5613768368672,30.48005516838392
431,TD3,98.80218513679552,13.506675919502616
432,steady-state,66.67492435239546,30.524719506077318
432,TD3,99.090704062633293,13.545569196071028
433,steady-state,66.78984862575878,30.57003169665197
433,TD3,99.32508383911613,13.601150684473716
434,steady-state,66.90276110638733,30.60777398455035
434,TD3,99.57173263049276,13.637099123718299
435,steady-state,67.0133585223248,30.64462741948214
435,TD3,99.87351376181788,13.69293608170618
436,steady-state,67.1219261812218,30.682706339222594
436,TD3,100.18160917635198,13.73015178517556
437,steady-state,67.23303962699732,30.72151967762172
437,TD3,100.45590340549352,13.771598647238758
438,steady-state,67.34607065785248,30.761484901221028
438,TD3,100.73674692988409,13.804390439617679
439,steady-state,67.45348258203845,30.807687611306562
439,TD3,101.05887477221587,13.847433038722974
440,steady-state,67.55883970312418,30.851625961671033
440,TD3,101.32151801383861,13.8995982883907
441,steady-state,67.66548347237966,30.900492046057483
441,TD3,101.58120461802447,13.947792527345605
442,steady-state,67.77793654087559,30.945806043449057
442,TD3,101.80682664015447,14.006068970125998
443,steady-state,67.89052640599003,30.993050568522204
443,TD3,102.07862563185162,14.0630149065373
444,steady-state,67.99550979925772,31.03547655032559
444,TD3,102.3728259955913,14.106652857464907
445,steady-state,68.10298982457834,31.08133537759205
445,TD3,102.62074766274003,14.116537023041749
446,steady-state,68.21033201294972,31.119755332455625
446,TD3,102.87498659002026,14.134345993095106
447,steady-state,68.32025215756508,31.158912397819375
447,TD3,103.14743285470912,14.140382965077332
448,steady-state,68.42756673187299,31.19942409850985
448,TD3,103.40332304856865,14.153670375035752
449,steady-state,68.53555840986625,31.24211195635651
449,TD3,103.67482219190147,14.196340692968105
450,steady-state,68.64706560653558,31.29175446830544
450,TD3,103.90621335158467,14.23243141915967
451,steady-state,68.75303190097962,31.340047640388878
451,TD3,104.17157608473956,14.267242142990826
452,steady-state,68.86168428298832,31.385135033053803
452,TD3,104.41489192741918,14.292229599910447
453,steady-state,68.97401153538843,31.42350423910997
453,TD3,104.70347750386034,14.31027064577675
454,steady-state,69.0863692710536,31.465452047443634
454,TD3,104.9856925502953,14.325968192608865
455,steady-state,69.19413871957563,31.506367429304554
455,TD3,105.32921693622139,14.343770119982175
456,steady-state,69.30170970117233,31.54762554108442
456,TD3,105.64587869947287,14.367120688278217
457,steady-state,69.40974470487237,31.584608808327804
457,TD3,105.9534444966712,14.371629649842761
458,steady-state,69.52095560860539,31.623398232694512
458,TD3,106.25940396892254,14.386043704114346
459,steady-state,69.6314771604057,31.66057690185401
459,TD3,106.57660059900138,14.419186106981213
460,steady-state,69.74194424981434,31.699490296704344
460,TD3,106.8868904270833,14.468047748578277
461,steady-state,69.85620454346456,31.74054684028038
461,TD3,107.16722570177213,14.517951273801602
462,steady-state,69.96956181147308,31.78042704226997
462,TD3,107.43231995567753,14.567432736001761
463,steady-state,70.08205222291019,31.81665195735683
463,TD3,107.6746995765466,14.622355215705708
464,steady-state,70.19826377052367,31.852290034941213
464,TD3,107.89751666635314,14.66447518762603
465,steady-state,70.31774057154838,31.892778156771843
465,TD3,108.12285082706308,14.711430196938826
466,steady-state,70.43025005933076,31.92918882468683
466,TD3,108.38103540593626,14.766837099984954
467,steady-state,70.5444880055027,31.966281441461092
467,TD3,108.66905423743923,14.79984939743213
468,steady-state,70.65956708576392,31.997925779115768
468,TD3,108.93914738177364,14.831916659082372
469,steady-state,70.7703829482326,32.03094264623255
469,TD3,109.23709024813776,14.902171561351755
470,steady-state,70.87622688153213,32.06718563430113
470,TD3,109.46396458613171,14.962862264162931
471,steady-state,70.98523842260627,32.103510192087505
471,TD3,109.6884505594562,15.008626745089462
472,steady-state,71.09227650242009,32.136528256662686
472,TD3,109.92752566067666,15.032010626368418
473,steady-state,71.19690274728295,32.160476014505946
473,TD3,110.21791484258455,15.075337149822277
474,steady-state,71.30521994368465,32.18512292600234
474,TD3,110.459932387022,15.084077207941432
475,steady-state,71.4155544484958,32.20828329510013
475,TD3,110.68559264520957,15.121845438968338
476,steady-state,71.52725412336916,32.2320265751267
476,TD3,110.90911896330523,15.14136646103787
477,steady-state,71.64040708283798,32.25101352289698
477,TD3,111.12684649715698,15.17225268479367
478,steady-state,71.75166242108035,32.27342893124758
478,TD3,111.41741428859758,15.209669108594452
479,steady-state,71.86189083037543,32.29702952686376
479,TD3,111.71535055140271,15.256525383342936
480,steady-state,71.97884909789819,32.32302988977433
480,TD3,111.96085150475808,15.282289952110764
481,steady-state,72.0945237934244,32.35227553125323
481,TD3,112.28677485509583,15.335434487369547
482,steady-state,72.20888778109689,32.37786918758375
482,TD3,112.60224182989083,15.361800490208942
483,steady-state,72.32152849231404,32.408351254560316
483,TD3,112.88353907566614,15.372491390575897
484,steady-state,72.43300190907252,32.43600191539543
484,TD3,113.15411224370801,15.40673781294331
485,steady-state,72.54534356807942,32.46425283003631
485,TD3,113.39964753498057,15.447664406653834
486,steady-state,72.65444956434794,32.490320870114076
486,TD3,113.64870367330164,15.479081240965668
487,steady-state,72.76199431985103,32.51695195841083
487,TD3,113.8417470259195,15.490823166274335
488,steady-state,72.8770706147291,32.5438641866684
488,TD3,114.06069199924508,15.507202490055507
489,steady-state,72.9924894509916,32.576158314192966
489,TD3,114.33063849481009,15.533669191572342
490,steady-state,73.10828641438522,32.60052380570323
490,TD3,114.63383802749892,15.561555143828876
491,steady-state,73.22448978706959,32.62321998843975
491,TD3,114.93537175739036,15.600494342302143
492,steady-state,73.33714420594072,32.64897688974474
492,TD3,115.21759423699204,15.64309186372409
493,steady-state,73.45105249067105,32.67809389517831
493,TD3,115.49003533918867,15.682621970252693
494,steady-state,73.5592735859257,32.70005380945359
494,TD3,115.74405631112552,15.747005546595041
495,steady-state,73.66684293323316,32.72147153558168
495,TD3,116.00018454910094,15.794263146135403
496,steady-state,73.77487736741685,32.75066173128363
496,TD3,116.29177368949708,15.833435300240875
497,steady-state,73.8785819600957,32.77724401842168
497,TD3,116.63581162149694,15.875846667930713
498,steady-state,73.98449580681874,32.80798575594412
498,TD3,117.00027306537976,15.92244803836472
499,steady-state,74.0924179002778,32.83779092374883
499,TD3,117.30707188576167,15.94797817274109
